V1,V10,V56,V59,Class
0.047138983,0.774720643,2,4,2
0.209625213,0.764458999,2,4,2
0.135642325,0.77498159,4,4,4
0.138197337,0.793242425,2,4,4
0.238625217,0.787594491,4,4,4
0.197013854,0.774237003,4,4,2
0.094523117,0.777084196,4,4,4
0.083700673,0.758852051,2,2,4
0.002983721,0.550311565,2,2,2
0.001253398,0.4462606,2,2,2
0.00400149,0.476776387,4,4,4
0.128661824,0.75839027,4,4,2
0.08083765,0.774538937,4,2,2
0.053572648,0.831634445,4,4,4
0.027112606,0.749030329,4,4,4
0.064321318,0.706065586,4,4,4
0.06661173,0.788139611,4,4,4
0.037272228,0.768795367,4,4,4
0.001132158,0.262597531,2,2,2
0.000231224,0.261788731,1,2,1
0.000112617,0.282817519,2,2,2
7.67E-05,0.333116105,4,4,4
0.012368679,0.68312683,2,2,2
0.023192396,0.671535859,4,4,4
0.010870688,0.778882135,2,2,2
0.011190813,0.705469917,4,4,4
0.012533435,0.621741405,4,4,4
0.014611411,0.65331601,4,4,4
0.014596961,0.564383584,2,2,4
0.013905179,0.6840258,2,2,2
0.012415103,0.537829822,4,4,4
0.008780516,0.727810271,1,2,1
0.002266712,0.41589373,4,4,4
0.004102127,0.510995984,2,4,2
0.005658395,0.522820579,4,4,4
0.006191527,0.531196846,4,4,4
0.007538137,0.662063887,4,4,4
0.008005377,0.668202293,4,4,4
0.005412794,0.560362812,4,4,4
0.0426602,0.712727253,2,2,2
0.0575975,0.739745529,2,2,2
0.10788616,0.74011714,1,1,1
0.010942399,0.715813534,2,2,2
0.003711562,0.728389546,4,4,4
0.000775139,0.627512299,2,2,2
0.001683262,0.659222159,2,4,2
0.000464844,0.543354797,4,4,4
0.000276151,0.50096933,4,4,4
0.000112617,0.481999429,2,4,4
0.255628462,0.778196295,2,2,2
0.267742537,0.793694643,2,2,2
0.074069223,0.756875138,2,2,2
0.044656022,0.78289471,4,2,2
0.01290936,0.807513911,2,2,4
0.05313169,0.836685343,4,4,4
0.044647954,0.754205553,4,4,4
0.018965582,0.764928977,4,4,4
0.044397262,0.754653671,4,2,4
0.054714447,0.843140711,4,4,2
0.115049456,0.816472186,4,4,4
0.119736232,0.823161177,4,4,4
0.137743687,0.806119006,2,2,4
0.181102127,0.805832101,2,2,2
0.13960325,0.797276859,4,4,4
0.151169496,0.820979331,2,4,2
0.179147862,0.81749958,4,4,4
0.246932653,0.80712454,2,2,4
0.000110221,0.39849771,1,2,2
0.000843428,0.405536451,1,2,1
0.006886397,0.477301014,3,3,3
0.062907113,0.822665241,4,4,2
0.038443641,0.876118418,2,4,4
0.009541695,0.808703885,2,2,4
0.087031049,0.804139359,4,4,2
0.07560679,0.761766189,4,4,4
0.032761379,0.743402887,4,4,4
0.030342664,0.650472916,2,2,4
0.000300711,0.374255583,2,1,1
5.63E-05,0.338996296,2,2,2
2.75E-05,0.353423531,4,4,2
0.014506475,0.765127079,4,4,4
0.00064388,0.709851369,4,4,4
0.001351565,0.541131964,4,4,4
0.001384624,0.527189736,4,4,4
0.000423256,0.472981041,4,4,4
0.000333986,0.41897318,4,4,4
0.000376188,0.397157452,2,2,4
0.00015335,0.266073182,2,2,1
0.000126993,0.273877005,2,2,2
8.39E-05,0.30998881,4,4,2
0.000125232,0.414670967,4,4,4
0.000438487,0.435959336,4,4,4
0.008432927,0.46477965,4,4,4
0.010221771,0.549849785,4,4,4
0.005914708,0.540745325,4,4,4
0.009251509,0.592761244,4,4,4
0.013681709,0.55957314,2,2,4
0,0.26301286,1,1,1
0,0.297004299,2,2,2
0,0.333400278,4,4,2
0.007454273,0.361418794,4,4,4
0.034658418,0.487969619,4,4,4
0.031367372,0.610175026,4,4,4
0.027811556,0.679226285,4,4,2
0.01620963,0.694410403,4,4,4
0.003911637,0.660125227,4,4,4
0.000611006,0.544226442,2,2,4
0,0.252935655,2,2,1
0,0.278270754,2,2,2
0,0.30959534,2,2,2
9.46E-05,0.367049309,4,4,4
0.003058624,0.392112873,2,2,4
0.012787997,0.505596702,2,4,4
0.025746116,0.639786379,2,2,2
0.023141759,0.630706511,4,4,4
0.019005398,0.696062157,4,4,4
0.011179085,0.541131964,2,2,4
0,0.327891697,2,2,1
0,0.353817001,2,2,2
1.50E-05,0.387655424,2,2,2
1.50E-05,0.362804392,4,4,4
0.000457655,0.38505509,4,4,4
0.003131705,0.424588325,4,4,4
0.005881021,0.46263879,4,4,4
0.003988017,0.519458323,4,4,4
0.006112456,0.47486232,4,4,4
0.012793388,0.601285062,2,2,4
0.002476971,0.449758111,2,2,2
0.00064515,0.415373202,1,2,2
1.32E-05,0.454501611,2,2,1
0.008122786,0.433998817,4,4,2
0.012476503,0.514172436,4,4,4
0.009774898,0.644815418,4,4,4
0.009464468,0.637137287,4,4,4
0.010245732,0.650063051,4,4,4
0.004194975,0.621320611,4,4,4
0.001113588,0.55643221,2,2,4
0.011247303,0.345335536,2,2,1
0.010605147,0.466677323,2,2,2
0.004147653,0.428816762,2,4,2
0.002199622,0.417740854,4,4,4
0.008731396,0.459573003,4,4,4
0.020326134,0.571739288,4,4,4
0.016030414,0.66229751,4,4,4
0.018483736,0.594930794,4,4,4
0.014965298,0.624859109,4,4,4
0.013319545,0.529747291,2,2,4
0,0.22906514,1,1,1
0,0.250334381,2,2,2
0,0.276259684,2,2,2
0.000676899,0.398423934,4,4,4
0.000322276,0.375328062,4,4,4
7.19E-05,0.31791286,4,4,4
7.19E-05,0.328305661,4,4,4
0,0.327420353,4,4,4
2.58E-05,0.313266361,4,4,4
2.58E-05,0.286103266,2,2,4
0.014108249,0.519402308,2,2,2
0.014569498,0.584630896,2,1,2
0.009368759,0.542048694,1,2,1
9.23E-05,0.286155097,4,4,4
0.000104231,0.309883697,4,4,4
0.000279146,0.331730763,4,4,4
0.000286334,0.29487437,4,4,4
0.000322875,0.271096757,4,4,4
0.000611006,0.248858868,4,4,4
0.000505577,0.235295082,2,2,4
0,0.433997451,2,2,2
0,0.409908341,2,2,2
0,0.436052238,2,2,4
0.003566598,0.434785757,2,2,2
0.003621708,0.626498567,4,4,2
0.001150129,0.515496298,4,4,4
0.000994382,0.450987705,4,4,4
2.04E-05,0.403886063,4,4,4
0,0.390692521,4,4,4
0,0.35844164,2,2,4
0,0.422543101,2,2,2
0,0.445910849,1,2,2
1.02E-05,0.457933544,2,2,2
0,0.437896629,4,4,2
0,0.488885155,4,4,4
0,0.47146181,4,4,4
0,0.463901174,4,4,4
0,0.468200653,4,4,4
0,0.48147207,4,4,4
0,0.450890704,2,2,4
0.000315687,0.41111061,2,2,2
0.000138375,0.439025123,2,2,2
0,0.450588771,4,4,4
0.004441175,0.485524264,2,4,4
0.012542396,0.595623465,2,4,4
0.002364953,0.562998242,2,2,4
0.000123399,0.576915878,2,4,4
6.17E-05,0.501737143,4,4,4
0,0.474799474,4,4,4
0,0.441066249,2,2,4
0.013125847,0.441626398,2,2,2
0.018775313,0.489520444,2,2,4
0.019388151,0.469234878,1,1,1
6.95E-05,0.48506385,4,4,4
0,0.496781879,2,2,4
0,0.480323082,2,2,2
0,0.428688337,4,4,4
0,0.346916247,4,4,4
0,0.293685762,4,4,4
0,0.268175788,2,2,4
0.000165331,0.445801552,2,2,2
9.11E-05,0.502701691,2,2,2
0.000594233,0.566137805,1,2,4
0.01165464,0.444155262,1,2,4
0.014908547,0.480245208,2,2,4
0.021457094,0.618146893,2,2,4
0.034350519,0.728767988,2,2,4
0.049964718,0.751014073,2,2,4
0.023441066,0.752561995,2,4,4
0.092757901,0.66743448,2,2,2
0.067122006,0.644984828,2,2,2
0.006967865,0.665442538,2,2,2
2.16E-05,0.609941403,2,2,2
0.000124597,0.541233064,2,2,2
0.00083624,0.50430836,4,4,4
0.001464018,0.505062511,2,4,4
0.00705652,0.511077958,4,4,4
0.014597057,0.521763128,2,2,2
0.008350416,0.516648018,1,2,2
0.004209951,0.475268086,4,4,4
0.048329378,0.687077925,2,2,2
0.026867492,0.685237633,2,2,2
0.012519013,0.69265345,2,2,2
0.006521846,0.526596798,2,4,4
0.004636937,0.530802009,4,4,4
0.005633704,0.451822463,4,4,4
0.008676115,0.397499006,4,2,4
0.003227549,0.590511088,2,2,2
0.003199994,0.585308539,2,2,2
0.001998349,0.558618155,2,2,1
0.00051636,0.452131228,4,4,4
0.000554098,0.504876706,4,4,4
0.008557679,0.467006581,4,4,4
0.004244695,0.718048662,4,4,4
0.000340845,0.64782519,4,4,4
2.04E-05,0.549087437,4,4,4
0,0.442230264,2,2,4
0.0023797,0.412094285,2,2,2
0.000408449,0.388573521,2,2,2
0.001314091,0.371938482,4,4,4
0.015030748,0.560436588,4,4,4
0.019281433,0.725423493,4,4,2
0.024837994,0.697493951,4,4,2
0.02300258,0.733204089,4,4,4
0.027952926,0.698175693,4,4,4
0.035260401,0.690356842,4,2,4
0,0.229524188,2,2,2
0,0.258575392,2,2,2
0,0.275188572,2,2,2
0.005467169,0.42360465,4,4,4
0.007077582,0.43269818,4,4,4
0.001178882,0.401495186,4,4,4
0.003450387,0.384234421,4,4,4
0.00492399,0.411508179,4,4,4
0.001366976,0.378944434,4,4,4
0.001968997,0.420701442,2,2,4
0.018871699,0.306250845,2,2,4
0.020886821,0.56591921,2,2,2
0.005003901,0.535971769,1,1,1
2.79E-05,0.276691409,4,2,4
0.000434743,0.285571809,4,4,4
0.000407038,0.298602771,4,4,4
0.000298914,0.331087275,4,4,4
0.000168326,0.305575935,4,4,4
0.000306102,0.276235093,4,4,4
0.000891949,0.266066351,1,2,4
0.004727912,0.472039719,1,2,2
0.019776921,0.453935998,2,2,2
0.040311234,0.39546881,4,4,4
0.010933938,0.526796266,2,4,4
0.007447792,0.501648339,4,4,4
0.001769056,0.430729463,4,4,4
0.000197678,0.345591018,2,2,4
0.00140172,0.310732032,2,2,2
0.003723543,0.320940393,2,2,2
0.009112376,0.378649332,3,3,3
0.027266612,0.573169715,2,2,2
0.046259146,0.560768578,4,2,2
0.060361123,0.575376153,4,4,4
0.115137719,0.574160221,4,4,4
0.092980177,0.558791664,4,4,4
0.012676081,0.546165102,4,4,4
0.003896062,0.431628433,2,2,4
0.000900934,0.215730877,2,2,2
0.0005535,0.264083973,2,2,2
0.000329464,0.30332168,2,2,2
0.002688427,0.322564397,4,4,4
0.003016693,0.331802232,4,4,4
0.00422912,0.313874327,4,4,4
0.006662362,0.33534167,4,4,4
0.008828438,0.371146077,4,4,4
0.010361943,0.422842302,4,4,4
0.001861771,0.219337686,2,2,2
0.001765927,0.286140154,2,2,2
0.003382098,0.346668962,2,2,2
0.00015335,0.33010266,4,4,4
5.63E-05,0.325679368,4,4,4
0.000237214,0.299986748,4,4,4
0.000449269,0.286984476,4,4,4
0.000733207,0.290274322,4,4,4
0.00103272,0.289954628,4,4,4
0.000965629,0.31297809,2,2,4
0.00060861,0.151682699,2,2,2
0.000557094,0.196560143,2,2,2
0.000383376,0.192800318,4,4,4
0.000664918,0.452582079,2,2,2
0.000573702,0.366149827,2,2,2
0.000383407,0.402187857,4,4,4
0.000473992,0.314903087,4,4,4
0.000154009,0.286942123,4,4,4
0,0.277199641,4,4,4
0.000112617,0.152906828,2,2,2
9.70E-05,0.189696276,2,2,2
1.32E-05,0.224168623,2,2,2
7.07E-05,0.190370931,4,4,4
1.44E-05,0.196560399,4,4,4
0,0.200772185,4,4,4
0,0.200641028,4,4,4
0,0.200084979,4,4,4
0,0.196990501,4,4,4
6.95E-05,0.180090416,2,2,4
0.00101415,0.180384152,2,2,2
0.000919654,0.239186064,2,2,2
9.76E-05,0.255143459,2,2,2
0,0.23575951,4,4,4
0,0.255360773,4,4,4
0,0.265641459,4,4,4
0,0.266500808,4,4,4
0,0.261556474,4,4,4
0,0.245346329,4,4,4
0.025518487,0.608676287,2,2,2
0.023539306,0.605047619,4,2,2
0.01506669,0.629180448,1,1,1
0,0.259104288,2,4,4
0,0.289850625,4,4,4
0.000140771,0.297501602,4,4,4
3.58E-05,0.345929839,4,4,4
0,0.34028737,4,4,4
0,0.401855867,4,4,4
0,0.390587322,2,2,4
0.003893666,0.52169755,1,2,2
0.001136951,0.418346087,4,4,4
0.05946646,0.589714584,4,4,2
0.070430218,0.669425056,4,4,4
0.01790064,0.673172584,2,2,2
0.053548088,0.655262867,4,4,4
0.082653726,0.662205973,4,4,4
0.04311634,0.67823168,2,2,4
1.47E-05,0.290992952,2,2,2
7.35E-06,0.322776587,4,2,4
0.011476131,0.546494359,2,2,2
0.016415695,0.60852737,2,2,2
0.008835626,0.524276965,4,4,4
0.007814887,0.521361461,4,4,4
0.00972458,0.441053953,4,4,4
0.003957162,0.427783903,4,4,4
0.01427957,0.534944374,2,2,2
0.009885718,0.606053154,4,2,2
0.004843121,0.604719728,4,2,2
0.003912385,0.553181984,4,4,4
0.001306475,0.504282402,4,4,4
0.000532234,0.425055571,4,4,4
0.000258779,0.382431016,4,4,4
0,0.365746794,4,4,4
0,0.327112955,2,2,4
0,0.250859008,2,2,2
0,0.278052159,2,2,2
0.000156346,0.388641832,4,4,4
0,0.387812539,4,4,4
7.19E-06,0.338367837,4,4,4
4.85E-05,0.337314485,4,4,4
0.000168326,0.33725847,4,4,4
0.000464844,0.315575266,2,2,4
0,0.259690224,2,2,2
0,0.292457535,2,2,2
0,0.309308094,2,4,2
2.81E-05,0.329720035,4,4,4
0.000289329,0.365412071,4,4,4
0.000531935,0.401189154,4,4,4
0.000393859,0.379660332,4,4,4
0,0.35368721,2,2,4
0,0.292982161,2,2,2
0,0.320350188,2,2,2
0,0.317466706,2,2,4
0,0.345784422,4,4,4
0,0.366431268,4,4,4
7.35E-06,0.378440301,4,4,4
0,0.374605334,4,4,4
0,0.355818506,4,4,4
0,0.246793151,2,2,2
0,0.286205733,2,2,2
0,0.305769937,2,2,2
0,0.346117268,2,2,4
0,0.377009617,4,4,4
0,0.393720054,4,4,4
0,0.399156225,4,4,4
0,0.388296179,4,4,4
0,0.36430407,4,4,4
0.000363009,0.517915866,2,2,2
0.000642455,0.499094882,2,2,2
0.000339348,0.486809873,2,2,2
0.000294121,0.355113881,2,2,4
0.004661018,0.40377096,2,2,4
0.001059077,0.523301487,2,2,4
0.000126395,0.426782467,2,2,2
2.04E-05,0.360271003,4,4,4
5.60E-05,0.348092558,2,4,4
7.19E-05,0.401273859,2,2,2
6.95E-05,0.422149631,4,4,4
0.000366005,0.543890353,2,4,4
0.000253088,0.503961342,2,4,2
0.000119805,0.54763515,4,4,4
2.79E-05,0.574862456,4,4,4
0.000125196,0.554553664,4,4,4
0.000585248,0.517327027,2,2,4
8.39E-05,0.492733783,2,2,1
0.000244402,0.470830618,2,2,2
9.70E-05,0.433590318,4,4,4
5.63E-05,0.457977263,4,4,4
0.00748123,0.472515161,4,4,4
0.010910052,0.488012143,4,4,4
0.004380074,0.515090532,4,4,4
0.001042903,0.432573854,4,4,4
0.010962167,0.616676845,2,2,2
0.004290221,0.642667727,1,1,1
0.00041213,0.458005954,2,2,4
0.001883336,0.505563912,2,2,2
2.63E-05,0.576365293,4,4,4
8.63E-05,0.486730633,4,4,4
7.19E-05,0.44756397,4,4,4
5.15E-05,0.431800576,2,2,4
0.005671274,0.623693727,2,2,2
0.000818868,0.618906508,4,4,4
0.004444769,0.69323819,2,2,1
0.00325151,0.593854217,4,4,4
0.00164133,0.503753677,4,4,4
0.000104231,0.544940973,4,4,4
0.000234219,0.419462285,4,4,4
0.000137776,0.400976024,4,4,4
8.87E-05,0.38901071,2,2,2
0.000419318,0.428707465,2,2,1
0.000349831,0.501586859,4,2,2
0.000105428,0.432252793,4,2,4
0,0.402690625,4,4,4
0,0.406234587,4,4,4
0,0.419633062,4,4,4
0,0.415895096,4,4,4
0,0.402182392,2,4,4
0.001013551,0.401601751,2,2,2
0.001610181,0.445364363,2,2,2
3.35E-05,0.551083477,2,2,4
2.16E-05,0.506078975,2,2,2
9.58E-06,0.503857509,4,4,4
1.92E-05,0.469633813,4,4,4
0.001634142,0.476721739,4,4,4
0.000138974,0.468598222,4,4,4
7.19E-05,0.44784541,2,2,4
0.002627326,0.517587974,2,2,1
0.003154468,0.482110092,4,4,4
0.004341111,0.45879426,2,2,2
0.000495394,0.561416164,2,4,2
0.000249195,0.484300136,4,4,4
0.000900934,0.470497262,4,4,4
0.001075762,0.473746121,4,4,4
0.000613876,0.459354408,4,4,4
0.004994974,0.648985107,2,2,2
0.002103179,0.593921161,2,2,2
0.000531036,0.539119529,2,2,2
0.00221879,0.439572976,4,2,2
0.004962327,0.478500551,4,4,3
0.010195414,0.530113437,2,4,2
0.005386692,0.568806023,4,4,4
0.008715765,0.570378537,4,4,4
0.011195825,0.561573279,2,2,4
0.001059077,0.532583554,2,2,2
6.71E-05,0.576521042,2,2,2
0,0.542983186,2,2,2
0.000265967,0.488852365,2,4,4
0.002058252,0.496682146,4,4,2
0.002485956,0.567214382,4,4,4
0.000462448,0.576251897,4,4,4
4.91E-05,0.524151273,4,4,4
0,0.422799949,4,4,4
0.000876973,0.332810073,2,2,2
0.005810547,0.374649053,2,2,1
0.011354048,0.507641926,4,4,4
0.000632571,0.572104067,2,4,2
0.009565239,0.593432056,4,4,2
0.056624683,0.651285813,4,4,4
0.034388856,0.756748079,4,4,4
0.039602774,0.780350817,2,2,4
0.000100636,0.295277403,1,2,2
5.75E-05,0.299561854,2,2,2
0.001718005,0.448135048,4,4,4
0.004840126,0.465399912,4,4,2
0.017120149,0.460694666,4,4,4
0.014942092,0.501111416,4,4,4
0.025021482,0.550123028,4,4,4
0.011568789,0.662159522,4,4,4
0.006687521,0.54089151,4,4,4
0.002972731,0.344330001,2,2,2
0.002537066,0.36251706,2,2,1
0.002790114,0.332722635,2,2,2
0.000256383,0.31718185,2,2,2
0.000499099,0.329711581,4,4,4
0.006913153,0.335642237,4,4,4
0.011631828,0.352450786,4,4,4
0.016534433,0.410463024,4,4,4
0.021495431,0.578051203,4,4,4
0.021548314,0.711153373,2,2,2
0.016312663,0.531250128,2,2,2
0.000635428,0.292028201,2,2,2
0.001044879,0.322133441,4,4,4
0.001511195,0.349544845,4,4,4
0.002312718,0.419510102,4,4,4
0.003387513,0.386622565,4,4,4
0.00470365,0.348231912,4,4,4
0.174072581,0.670669678,2,2,2
0.012354302,0.728535731,2,2,2
0.009500544,0.686725441,2,4,2
0.015501582,0.604625459,4,4,4
0.017091396,0.5656487,2,4,4
0.013860364,0.56703131,2,2,4
